TiaGitHubHash,TiaMetaInfo,TiaVstsHash,TiaRuntime,TiaTotalTests,TiaNumberOfUnAnalyzedTests,TiaNumberofTestsPassed,TiaNumberOfTestsFailed,TiaNumberOfTestsSkipped,TiaTotalNumberOfTestRun,TiaPercentageOfTestsRun,RetestAllGitHubHash,RetestAllMetaInfo,RetestAllVstsHash,RetestAllRuntime,RetestAllTotalTests,RetestAllNumberOfUnAnalyzedTests,RetestAllNumberofTestsPassed,RetestAllNumberOfTestsFailed,RetestAllNumberOfTestsSkipped,RetestAllTotalNumberOfTestRun,RetestAllPercentageOfTestsRun,ESharpGitHubHash,ESharpMetaInfo,ESharpVstsHash,ESharpRuntime,ESharpTotalTests,ESharpNumberOfUnAnalyzedTests,ESharpNumberofTestsPassed,ESharpNumberOfTestsFailed,ESharpNumberOfTestsSkipped,ESharpTotalNumberOfTestRun,ESharpPercentageOfTestsRun
b8efec522180bcb9ea7c1c3ea9839e06c3e69ea9,7bc0e66 723 commits back from current GitHub head Hash:b8efec522180bcb9ea7c1c3ea9839e06c3e69ea9,,38.42,753,0,402,0,0,402,0.533864541832669,b8efec522180bcb9ea7c1c3ea9839e06c3e69ea9,7bc0e66 723 commits back from current GitHub head Hash:b8efec522180bcb9ea7c1c3ea9839e06c3e69ea9,,3.643,346,0,341,0,0,341,0.985549132947977,b8efec522180bcb9ea7c1c3ea9839e06c3e69ea9,728_b8efec522180bcb9ea7c1c3ea9839e06c3e69ea9_Results,,4.123,346,62,284,0,0,284,0.820809248554913
1389f41fd2d859df00b61cd13e6a232438256ce8,7f4e046 704 commits back from current GitHub head Hash:1389f41fd2d859df00b61cd13e6a232438256ce8,,44.707,775,0,424,0,0,424,0.547096774193548,1389f41fd2d859df00b61cd13e6a232438256ce8,7f4e046 704 commits back from current GitHub head Hash:1389f41fd2d859df00b61cd13e6a232438256ce8,,4.68,368,0,363,0,0,363,0.986413043478261,1389f41fd2d859df00b61cd13e6a232438256ce8,709_1389f41fd2d859df00b61cd13e6a232438256ce8_Results,,0,368,368,0,0,0,0,0
c6d13b5aad7a67498a7d7903fa2180e6e6efbee7,892d2eb 706 commits back from current GitHub head Hash:c6d13b5aad7a67498a7d7903fa2180e6e6efbee7,,45.87,775,0,424,0,0,424,0.547096774193548,c6d13b5aad7a67498a7d7903fa2180e6e6efbee7,892d2eb 706 commits back from current GitHub head Hash:c6d13b5aad7a67498a7d7903fa2180e6e6efbee7,,3.75,368,0,363,0,0,363,0.986413043478261,c6d13b5aad7a67498a7d7903fa2180e6e6efbee7,711_c6d13b5aad7a67498a7d7903fa2180e6e6efbee7_Results,,0,368,368,0,0,0,0,0
c3ccb39230ee43c540fc1d874b52b5bb9da9f00c,8aeaca8 711 commits back from current GitHub head Hash:c3ccb39230ee43c540fc1d874b52b5bb9da9f00c,,39.446,770,0,419,0,0,419,0.544155844155844,c3ccb39230ee43c540fc1d874b52b5bb9da9f00c,8aeaca8 711 commits back from current GitHub head Hash:c3ccb39230ee43c540fc1d874b52b5bb9da9f00c,,3.58,363,0,358,0,0,358,0.986225895316804,c3ccb39230ee43c540fc1d874b52b5bb9da9f00c,716_c3ccb39230ee43c540fc1d874b52b5bb9da9f00c_Results,,0.984,363,337,26,0,0,26,0.0716253443526171
ef5deaa1e6caeb0b7dfb54420e03558c5f55cd06,8f709f9 714 commits back from current GitHub head Hash:ef5deaa1e6caeb0b7dfb54420e03558c5f55cd06,,38.46,770,0,419,0,0,419,0.544155844155844,ef5deaa1e6caeb0b7dfb54420e03558c5f55cd06,8f709f9 714 commits back from current GitHub head Hash:ef5deaa1e6caeb0b7dfb54420e03558c5f55cd06,,4.767,363,0,358,0,0,358,0.986225895316804,ef5deaa1e6caeb0b7dfb54420e03558c5f55cd06,719_ef5deaa1e6caeb0b7dfb54420e03558c5f55cd06_Results,,0.961,363,337,26,0,0,26,0.0716253443526171
e63f9313d54590277153825ba42da6e4c870164f,90e5f8a 775 commits back from current GitHub head Hash:e63f9313d54590277153825ba42da6e4c870164f,,38.093,767,2,370,0,0,370,0.482398956975228,e63f9313d54590277153825ba42da6e4c870164f,90e5f8a 775 commits back from current GitHub head Hash:e63f9313d54590277153825ba42da6e4c870164f,,3.266,379,2,367,0,0,367,0.968337730870712,e63f9313d54590277153825ba42da6e4c870164f,780_e63f9313d54590277153825ba42da6e4c870164f_Results,,3.32,360,126,232,2,0,234,0.65
a2a9f70bbdcfb93b40b3245b04ca6b6c9eceea2f,928400d 786 commits back from current GitHub head Hash:a2a9f70bbdcfb93b40b3245b04ca6b6c9eceea2f,,38.717,782,0,371,0,0,371,0.474424552429668,a2a9f70bbdcfb93b40b3245b04ca6b6c9eceea2f,928400d 786 commits back from current GitHub head Hash:a2a9f70bbdcfb93b40b3245b04ca6b6c9eceea2f,,4.053,394,0,384,0,0,384,0.974619289340102,a2a9f70bbdcfb93b40b3245b04ca6b6c9eceea2f,791_a2a9f70bbdcfb93b40b3245b04ca6b6c9eceea2f_Results,,1.945,375,267,108,0,0,108,0.288
e68cfb4e88816d44958eacbc54a27ecaf9c2305a,92e1466 737 commits back from current GitHub head Hash:e68cfb4e88816d44958eacbc54a27ecaf9c2305a,,37.52,745,0,394,0,0,394,0.528859060402685,e68cfb4e88816d44958eacbc54a27ecaf9c2305a,92e1466 737 commits back from current GitHub head Hash:e68cfb4e88816d44958eacbc54a27ecaf9c2305a,,3.99,338,0,333,0,0,333,0.985207100591716,e68cfb4e88816d44958eacbc54a27ecaf9c2305a,742_e68cfb4e88816d44958eacbc54a27ecaf9c2305a_Results,,1.576,338,255,83,0,0,83,0.245562130177515
0c3d582cf244a33398f8d4816264b747953d20ae,96a88eb 727 commits back from current GitHub head Hash:0c3d582cf244a33398f8d4816264b747953d20ae,,38.45,748,0,397,0,0,397,0.530748663101604,0c3d582cf244a33398f8d4816264b747953d20ae,96a88eb 727 commits back from current GitHub head Hash:0c3d582cf244a33398f8d4816264b747953d20ae,,2.91,341,0,336,0,0,336,0.98533724340176,0c3d582cf244a33398f8d4816264b747953d20ae,732_0c3d582cf244a33398f8d4816264b747953d20ae_Results,,0,341,341,0,0,0,0,0
dea280ab860d9b0246b24bfcb90585a789ae30ae,99aed6e 752 commits back from current GitHub head Hash:dea280ab860d9b0246b24bfcb90585a789ae30ae,,35.793,736,0,384,0,0,384,0.521739130434783,dea280ab860d9b0246b24bfcb90585a789ae30ae,99aed6e 752 commits back from current GitHub head Hash:dea280ab860d9b0246b24bfcb90585a789ae30ae,,2.817,329,0,324,0,0,324,0.984802431610942,dea280ab860d9b0246b24bfcb90585a789ae30ae,757_dea280ab860d9b0246b24bfcb90585a789ae30ae_Results,,0,329,329,0,0,0,0,0
435aabf82f4d67e62ab83ca25516e16fa0e837c1,9c169ac 709 commits back from current GitHub head Hash:435aabf82f4d67e62ab83ca25516e16fa0e837c1,,47.017,770,0,419,0,0,419,0.544155844155844,435aabf82f4d67e62ab83ca25516e16fa0e837c1,9c169ac 709 commits back from current GitHub head Hash:435aabf82f4d67e62ab83ca25516e16fa0e837c1,,3.303,363,0,358,0,0,358,0.986225895316804,435aabf82f4d67e62ab83ca25516e16fa0e837c1,714_435aabf82f4d67e62ab83ca25516e16fa0e837c1_Results,,4.475,363,48,315,0,0,315,0.867768595041322
340851f703b57ba9cccf0f590adfaf4685546db4,9c743da 729 commits back from current GitHub head Hash:340851f703b57ba9cccf0f590adfaf4685546db4,,37.433,747,0,396,0,0,396,0.530120481927711,340851f703b57ba9cccf0f590adfaf4685546db4,9c743da 729 commits back from current GitHub head Hash:340851f703b57ba9cccf0f590adfaf4685546db4,,4.573,340,0,335,0,0,335,0.985294117647059,340851f703b57ba9cccf0f590adfaf4685546db4,734_340851f703b57ba9cccf0f590adfaf4685546db4_Results,,0.506,340,331,9,0,0,9,0.0264705882352941
df4ee931fe3c8786b2561cdf7dcdb615043f9e2e,9ed80b7 750 commits back from current GitHub head Hash:df4ee931fe3c8786b2561cdf7dcdb615043f9e2e,,37.476,742,4,387,0,0,387,0.521563342318059,df4ee931fe3c8786b2561cdf7dcdb615043f9e2e,9ed80b7 750 commits back from current GitHub head Hash:df4ee931fe3c8786b2561cdf7dcdb615043f9e2e,,2.683,335,4,326,0,0,326,0.973134328358209,df4ee931fe3c8786b2561cdf7dcdb615043f9e2e,755_df4ee931fe3c8786b2561cdf7dcdb615043f9e2e_Results,,4.296,335,28,303,4,0,307,0.916417910447761
8a27785c5ec730e02a1edf6e53adae3959e46e48,9fbf11d 730 commits back from current GitHub head Hash:8a27785c5ec730e02a1edf6e53adae3959e46e48,,39.757,745,0,394,0,0,394,0.528859060402685,8a27785c5ec730e02a1edf6e53adae3959e46e48,9fbf11d 730 commits back from current GitHub head Hash:8a27785c5ec730e02a1edf6e53adae3959e46e48,,3.443,338,0,333,0,0,333,0.985207100591716,8a27785c5ec730e02a1edf6e53adae3959e46e48,735_8a27785c5ec730e02a1edf6e53adae3959e46e48_Results,,0,338,338,0,0,0,0,0
ed13eaed34ef97bef05e1653519c79c66ae319fa,a204e9a 772 commits back from current GitHub head Hash:ed13eaed34ef97bef05e1653519c79c66ae319fa,,35.937,752,2,370,0,0,370,0.492021276595745,ed13eaed34ef97bef05e1653519c79c66ae319fa,a204e9a 772 commits back from current GitHub head Hash:ed13eaed34ef97bef05e1653519c79c66ae319fa,,4.246,364,2,352,0,0,352,0.967032967032967,ed13eaed34ef97bef05e1653519c79c66ae319fa,777_ed13eaed34ef97bef05e1653519c79c66ae319fa_Results,,0.244,345,328,17,0,0,17,0.0492753623188406
7cb5f93cadc154476d3e872b230495671880aadf,a2cff21 767 commits back from current GitHub head Hash:7cb5f93cadc154476d3e872b230495671880aadf,,38.197,751,0,373,0,0,373,0.496671105193076,7cb5f93cadc154476d3e872b230495671880aadf,a2cff21 767 commits back from current GitHub head Hash:7cb5f93cadc154476d3e872b230495671880aadf,,3.64,363,0,353,0,0,353,0.972451790633609,7cb5f93cadc154476d3e872b230495671880aadf,772_7cb5f93cadc154476d3e872b230495671880aadf_Results,,0.711,344,309,35,0,0,35,0.101744186046512
316e772190d297683f47511f3579b456e2cba37b,a3a3cdb 712 commits back from current GitHub head Hash:316e772190d297683f47511f3579b456e2cba37b,,37.733,770,0,419,0,0,419,0.544155844155844,316e772190d297683f47511f3579b456e2cba37b,a3a3cdb 712 commits back from current GitHub head Hash:316e772190d297683f47511f3579b456e2cba37b,,2.957,363,0,358,0,0,358,0.986225895316804,316e772190d297683f47511f3579b456e2cba37b,717_316e772190d297683f47511f3579b456e2cba37b_Results,,0.936,363,337,26,0,0,26,0.0716253443526171
e077cad84cf76a5b410f08b4eea79070c52785f8,a8dd05c 745 commits back from current GitHub head Hash:e077cad84cf76a5b410f08b4eea79070c52785f8,,37.517,742,7,384,0,0,384,0.517520215633423,e077cad84cf76a5b410f08b4eea79070c52785f8,a8dd05c 745 commits back from current GitHub head Hash:e077cad84cf76a5b410f08b4eea79070c52785f8,,13.7,335,7,323,0,0,323,0.964179104477612,e077cad84cf76a5b410f08b4eea79070c52785f8,750_e077cad84cf76a5b410f08b4eea79070c52785f8_Results,,3.975,335,50,278,7,0,285,0.850746268656716
710543130a2358eea3b2157e237e4663fecbffa7,a92d724 787 commits back from current GitHub head Hash:710543130a2358eea3b2157e237e4663fecbffa7,,38.51,782,0,371,0,0,371,0.474424552429668,710543130a2358eea3b2157e237e4663fecbffa7,a92d724 787 commits back from current GitHub head Hash:710543130a2358eea3b2157e237e4663fecbffa7,,3.764,394,0,384,0,0,384,0.974619289340102,710543130a2358eea3b2157e237e4663fecbffa7,792_710543130a2358eea3b2157e237e4663fecbffa7_Results,,2.924,375,188,187,0,0,187,0.498666666666667
237ac349874a86fc43419c5f09c9e5344985e059,aa40683 793 commits back from current GitHub head Hash:237ac349874a86fc43419c5f09c9e5344985e059,,38.59,779,1,367,0,0,367,0.471116816431322,237ac349874a86fc43419c5f09c9e5344985e059,aa40683 793 commits back from current GitHub head Hash:237ac349874a86fc43419c5f09c9e5344985e059,,3.52,391,1,380,0,0,380,0.971867007672634,237ac349874a86fc43419c5f09c9e5344985e059,798_237ac349874a86fc43419c5f09c9e5344985e059_Results,,0.356,372,366,5,1,0,6,0.0161290322580645
44fb2aa4030d02e1ea1a2384b3495b41f7bda597,ac37ff6 720 commits back from current GitHub head Hash:44fb2aa4030d02e1ea1a2384b3495b41f7bda597,,39.093,756,0,405,0,0,405,0.535714285714286,44fb2aa4030d02e1ea1a2384b3495b41f7bda597,ac37ff6 720 commits back from current GitHub head Hash:44fb2aa4030d02e1ea1a2384b3495b41f7bda597,,3.757,349,0,344,0,0,344,0.98567335243553,44fb2aa4030d02e1ea1a2384b3495b41f7bda597,725_44fb2aa4030d02e1ea1a2384b3495b41f7bda597_Results,,0,349,349,0,0,0,0,0
e67c6f2c5005b0531c23295c40009339c9883198,ae43631 770 commits back from current GitHub head Hash:e67c6f2c5005b0531c23295c40009339c9883198,,37.72,751,2,370,0,0,370,0.492676431424767,e67c6f2c5005b0531c23295c40009339c9883198,ae43631 770 commits back from current GitHub head Hash:e67c6f2c5005b0531c23295c40009339c9883198,,6.06,363,2,351,0,0,351,0.966942148760331,e67c6f2c5005b0531c23295c40009339c9883198,775_e67c6f2c5005b0531c23295c40009339c9883198_Results,,0.292,344,336,8,0,0,8,0.0232558139534884
65ef8d47e43f07b84a2698f4750fd8ae261ee41f,b1c4746 742 commits back from current GitHub head Hash:65ef8d47e43f07b84a2698f4750fd8ae261ee41f,,37.594,741,0,390,0,0,390,0.526315789473684,65ef8d47e43f07b84a2698f4750fd8ae261ee41f,b1c4746 742 commits back from current GitHub head Hash:65ef8d47e43f07b84a2698f4750fd8ae261ee41f,,3.264,334,0,329,0,0,329,0.985029940119761,65ef8d47e43f07b84a2698f4750fd8ae261ee41f,747_65ef8d47e43f07b84a2698f4750fd8ae261ee41f_Results,,0,334,334,0,0,0,0,0
a72f8b152d73305e3c052f4360bda2e04c762d56,b42a168 780 commits back from current GitHub head Hash:a72f8b152d73305e3c052f4360bda2e04c762d56,,38.767,782,0,371,0,0,371,0.474424552429668,a72f8b152d73305e3c052f4360bda2e04c762d56,b42a168 780 commits back from current GitHub head Hash:a72f8b152d73305e3c052f4360bda2e04c762d56,,4.457,394,0,384,0,0,384,0.974619289340102,a72f8b152d73305e3c052f4360bda2e04c762d56,785_a72f8b152d73305e3c052f4360bda2e04c762d56_Results,,0,375,375,0,0,0,0,0
87eaa8c425ddb361c6ccfcc0206cfda9cc77e652,b4b5896 707 commits back from current GitHub head Hash:87eaa8c425ddb361c6ccfcc0206cfda9cc77e652,,44.964,775,0,424,0,0,424,0.547096774193548,87eaa8c425ddb361c6ccfcc0206cfda9cc77e652,b4b5896 707 commits back from current GitHub head Hash:87eaa8c425ddb361c6ccfcc0206cfda9cc77e652,,4.236,368,0,363,0,0,363,0.986413043478261,87eaa8c425ddb361c6ccfcc0206cfda9cc77e652,712_87eaa8c425ddb361c6ccfcc0206cfda9cc77e652_Results,,1.031,368,337,31,0,0,31,0.0842391304347826
59c924638566c33053a876d5c45f3fb99f315131,b8bca10 735 commits back from current GitHub head Hash:59c924638566c33053a876d5c45f3fb99f315131,,38.236,745,0,394,0,0,394,0.528859060402685,59c924638566c33053a876d5c45f3fb99f315131,b8bca10 735 commits back from current GitHub head Hash:59c924638566c33053a876d5c45f3fb99f315131,,3.42,338,0,333,0,0,333,0.985207100591716,59c924638566c33053a876d5c45f3fb99f315131,740_59c924638566c33053a876d5c45f3fb99f315131_Results,,0,338,338,0,0,0,0,0
c1374d824c8d05ddea6affafd401612fd498e6bd,b995a17 753 commits back from current GitHub head Hash:c1374d824c8d05ddea6affafd401612fd498e6bd,,37.35,736,0,384,0,0,384,0.521739130434783,c1374d824c8d05ddea6affafd401612fd498e6bd,b995a17 753 commits back from current GitHub head Hash:c1374d824c8d05ddea6affafd401612fd498e6bd,,4.38,329,0,324,0,0,324,0.984802431610942,c1374d824c8d05ddea6affafd401612fd498e6bd,758_c1374d824c8d05ddea6affafd401612fd498e6bd_Results,,0.459,329,323,6,0,0,6,0.0182370820668693
df245af508eb724583383090bda1d2a81e03257d,bb77a31 759 commits back from current GitHub head Hash:df245af508eb724583383090bda1d2a81e03257d,,35.01,731,0,375,0,0,375,0.512995896032832,df245af508eb724583383090bda1d2a81e03257d,bb77a31 759 commits back from current GitHub head Hash:df245af508eb724583383090bda1d2a81e03257d,,2.63,343,0,333,0,0,333,0.970845481049563,df245af508eb724583383090bda1d2a81e03257d,764_df245af508eb724583383090bda1d2a81e03257d_Results,,1.104,324,255,69,0,0,69,0.212962962962963
e63ea38a63518ebdaaaefda23baa0d6aad01efc6,c275f1e 762 commits back from current GitHub head Hash:e63ea38a63518ebdaaaefda23baa0d6aad01efc6,,37.18,751,1,373,0,0,373,0.496671105193076,e63ea38a63518ebdaaaefda23baa0d6aad01efc6,c275f1e 762 commits back from current GitHub head Hash:e63ea38a63518ebdaaaefda23baa0d6aad01efc6,,14.69,363,1,352,0,0,352,0.96969696969697,e63ea38a63518ebdaaaefda23baa0d6aad01efc6,767_e63ea38a63518ebdaaaefda23baa0d6aad01efc6_Results,,0,344,344,0,0,0,0,0
65f2cd441e06acebcd79ecef632e351d6069b21a,c7f953a 722 commits back from current GitHub head Hash:65f2cd441e06acebcd79ecef632e351d6069b21a,,38.467,753,0,402,0,0,402,0.533864541832669,65f2cd441e06acebcd79ecef632e351d6069b21a,c7f953a 722 commits back from current GitHub head Hash:65f2cd441e06acebcd79ecef632e351d6069b21a,,3.673,346,0,341,0,0,341,0.985549132947977,65f2cd441e06acebcd79ecef632e351d6069b21a,727_65f2cd441e06acebcd79ecef632e351d6069b21a_Results,,0,346,346,0,0,0,0,0
8b8073f367b51abc79f624437a7ee4a43b6c8076,cca4cdf 705 commits back from current GitHub head Hash:8b8073f367b51abc79f624437a7ee4a43b6c8076,,46.4,775,0,424,0,0,424,0.547096774193548,8b8073f367b51abc79f624437a7ee4a43b6c8076,cca4cdf 705 commits back from current GitHub head Hash:8b8073f367b51abc79f624437a7ee4a43b6c8076,,3.713,368,0,363,0,0,363,0.986413043478261,8b8073f367b51abc79f624437a7ee4a43b6c8076,710_8b8073f367b51abc79f624437a7ee4a43b6c8076_Results,,0,368,368,0,0,0,0,0
a83019a6ab066c72c7b2f8f6ccb450a43aa2aae3,d209034 736 commits back from current GitHub head Hash:a83019a6ab066c72c7b2f8f6ccb450a43aa2aae3,,38.247,745,0,394,0,0,394,0.528859060402685,a83019a6ab066c72c7b2f8f6ccb450a43aa2aae3,d209034 736 commits back from current GitHub head Hash:a83019a6ab066c72c7b2f8f6ccb450a43aa2aae3,,8.953,338,0,333,0,0,333,0.985207100591716,a83019a6ab066c72c7b2f8f6ccb450a43aa2aae3,741_a83019a6ab066c72c7b2f8f6ccb450a43aa2aae3_Results,,4.374,338,46,292,0,0,292,0.863905325443787
0de118a01a87de931aa7399f332b86a45abbba6a,d5b5ab1 790 commits back from current GitHub head Hash:0de118a01a87de931aa7399f332b86a45abbba6a,,38.487,779,0,368,0,0,368,0.472400513478819,0de118a01a87de931aa7399f332b86a45abbba6a,d5b5ab1 790 commits back from current GitHub head Hash:0de118a01a87de931aa7399f332b86a45abbba6a,,3.873,391,0,381,0,0,381,0.974424552429668,0de118a01a87de931aa7399f332b86a45abbba6a,795_0de118a01a87de931aa7399f332b86a45abbba6a_Results,,0,372,372,0,0,0,0,0
6d0f939e78a40a36f1fc5ded0e31f5f6e24e10bb,db53bb7 748 commits back from current GitHub head Hash:6d0f939e78a40a36f1fc5ded0e31f5f6e24e10bb,,35.827,742,4,387,0,0,387,0.521563342318059,6d0f939e78a40a36f1fc5ded0e31f5f6e24e10bb,db53bb7 748 commits back from current GitHub head Hash:6d0f939e78a40a36f1fc5ded0e31f5f6e24e10bb,,11.157,335,4,326,0,0,326,0.973134328358209,6d0f939e78a40a36f1fc5ded0e31f5f6e24e10bb,753_6d0f939e78a40a36f1fc5ded0e31f5f6e24e10bb_Results,,4.338,335,34,297,4,0,301,0.898507462686567
375a8a0cd056546f915b830b1f9f9ce44a4426c4,dbe9b0a 758 commits back from current GitHub head Hash:375a8a0cd056546f915b830b1f9f9ce44a4426c4,,36.116,730,0,378,0,0,378,0.517808219178082,375a8a0cd056546f915b830b1f9f9ce44a4426c4,dbe9b0a 758 commits back from current GitHub head Hash:375a8a0cd056546f915b830b1f9f9ce44a4426c4,,3.236,342,0,332,0,0,332,0.970760233918129,375a8a0cd056546f915b830b1f9f9ce44a4426c4,763_375a8a0cd056546f915b830b1f9f9ce44a4426c4_Results,,0.263,323,318,5,0,0,5,0.0154798761609907
dfa3cc1e72b672d59ec02b95f24e359040b6994f,df89533 746 commits back from current GitHub head Hash:dfa3cc1e72b672d59ec02b95f24e359040b6994f,,36.654,742,13,378,0,0,378,0.509433962264151,dfa3cc1e72b672d59ec02b95f24e359040b6994f,df89533 746 commits back from current GitHub head Hash:dfa3cc1e72b672d59ec02b95f24e359040b6994f,,9.413,335,13,317,0,0,317,0.946268656716418,dfa3cc1e72b672d59ec02b95f24e359040b6994f,751_dfa3cc1e72b672d59ec02b95f24e359040b6994f_Results,,4.396,335,33,289,13,0,302,0.901492537313433
01b68d88fdedfec45985d88bd8ec0a2b97ced9e2,e7286c6 766 commits back from current GitHub head Hash:01b68d88fdedfec45985d88bd8ec0a2b97ced9e2,,37.943,751,0,374,0,0,374,0.498002663115846,01b68d88fdedfec45985d88bd8ec0a2b97ced9e2,e7286c6 766 commits back from current GitHub head Hash:01b68d88fdedfec45985d88bd8ec0a2b97ced9e2,,6.366,363,0,353,0,0,353,0.972451790633609,01b68d88fdedfec45985d88bd8ec0a2b97ced9e2,771_01b68d88fdedfec45985d88bd8ec0a2b97ced9e2_Results,,0.247,344,340,4,0,0,4,0.0116279069767442
78320d811656f24205dad450325ead9bd3cbc8fe,e7ac3c2 782 commits back from current GitHub head Hash:78320d811656f24205dad450325ead9bd3cbc8fe,,38.423,782,0,371,0,0,371,0.474424552429668,78320d811656f24205dad450325ead9bd3cbc8fe,e7ac3c2 782 commits back from current GitHub head Hash:78320d811656f24205dad450325ead9bd3cbc8fe,,3.277,394,0,384,0,0,384,0.974619289340102,78320d811656f24205dad450325ead9bd3cbc8fe,787_78320d811656f24205dad450325ead9bd3cbc8fe_Results,,0,375,375,0,0,0,0,0
356f16ba25b0c333f6f1d226216d360b810de686,eb60ced 789 commits back from current GitHub head Hash:356f16ba25b0c333f6f1d226216d360b810de686,,38.24,779,0,368,0,0,368,0.472400513478819,356f16ba25b0c333f6f1d226216d360b810de686,eb60ced 789 commits back from current GitHub head Hash:356f16ba25b0c333f6f1d226216d360b810de686,,2.754,391,0,381,0,0,381,0.974424552429668,356f16ba25b0c333f6f1d226216d360b810de686,794_356f16ba25b0c333f6f1d226216d360b810de686_Results,,4.089,372,61,311,0,0,311,0.836021505376344
10bce9ed66b6c5d45e15b2151d249cc057384df9,ef0c680 731 commits back from current GitHub head Hash:10bce9ed66b6c5d45e15b2151d249cc057384df9,,37.983,745,0,394,0,0,394,0.528859060402685,10bce9ed66b6c5d45e15b2151d249cc057384df9,ef0c680 731 commits back from current GitHub head Hash:10bce9ed66b6c5d45e15b2151d249cc057384df9,,3.696,338,0,333,0,0,333,0.985207100591716,10bce9ed66b6c5d45e15b2151d249cc057384df9,736_10bce9ed66b6c5d45e15b2151d249cc057384df9_Results,,4.283,338,28,310,0,0,310,0.917159763313609
62e7a49ee840b0ea366b8df55149144417c05f88,f083b61 764 commits back from current GitHub head Hash:62e7a49ee840b0ea366b8df55149144417c05f88,,35.403,751,1,373,0,0,373,0.496671105193076,62e7a49ee840b0ea366b8df55149144417c05f88,f083b61 764 commits back from current GitHub head Hash:62e7a49ee840b0ea366b8df55149144417c05f88,,3.69,363,1,352,0,0,352,0.96969696969697,62e7a49ee840b0ea366b8df55149144417c05f88,769_62e7a49ee840b0ea366b8df55149144417c05f88_Results,,0.265,344,339,4,1,0,5,0.0145348837209302
fc8155fe9dc077eb9af526fb38b4f0e1be38b8be,f0cd2ce 795 commits back from current GitHub head Hash:fc8155fe9dc077eb9af526fb38b4f0e1be38b8be,,37.36,777,0,366,0,0,366,0.471042471042471,fc8155fe9dc077eb9af526fb38b4f0e1be38b8be,f0cd2ce 795 commits back from current GitHub head Hash:fc8155fe9dc077eb9af526fb38b4f0e1be38b8be,,3.317,389,0,379,0,0,379,0.974293059125964,fc8155fe9dc077eb9af526fb38b4f0e1be38b8be,800_fc8155fe9dc077eb9af526fb38b4f0e1be38b8be_Results,,0.326,370,366,4,0,0,4,0.0108108108108108
e7c19e0061c7ac4f33c7833a2dfcbada16072b3d,f4fcb84 749 commits back from current GitHub head Hash:e7c19e0061c7ac4f33c7833a2dfcbada16072b3d,,37.274,742,4,387,0,0,387,0.521563342318059,e7c19e0061c7ac4f33c7833a2dfcbada16072b3d,f4fcb84 749 commits back from current GitHub head Hash:e7c19e0061c7ac4f33c7833a2dfcbada16072b3d,,3.967,335,4,326,0,0,326,0.973134328358209,e7c19e0061c7ac4f33c7833a2dfcbada16072b3d,754_e7c19e0061c7ac4f33c7833a2dfcbada16072b3d_Results,,4.252,335,34,297,4,0,301,0.898507462686567
6bff781d5ec76c7314251325a69d39307df57226,f506eb3 708 commits back from current GitHub head Hash:6bff781d5ec76c7314251325a69d39307df57226,,43.337,773,0,422,0,0,422,0.545924967658473,6bff781d5ec76c7314251325a69d39307df57226,f506eb3 708 commits back from current GitHub head Hash:6bff781d5ec76c7314251325a69d39307df57226,,4.457,366,0,361,0,0,361,0.986338797814208,6bff781d5ec76c7314251325a69d39307df57226,713_6bff781d5ec76c7314251325a69d39307df57226_Results,,0.654,366,350,16,0,0,16,0.0437158469945355
00c39739ce0baa370931d8ff39eec9bef7ceb99f,f51b262 778 commits back from current GitHub head Hash:00c39739ce0baa370931d8ff39eec9bef7ceb99f,,38.713,782,0,371,0,0,371,0.474424552429668,00c39739ce0baa370931d8ff39eec9bef7ceb99f,f51b262 778 commits back from current GitHub head Hash:00c39739ce0baa370931d8ff39eec9bef7ceb99f,,3.08,394,0,384,0,0,384,0.974619289340102,00c39739ce0baa370931d8ff39eec9bef7ceb99f,783_00c39739ce0baa370931d8ff39eec9bef7ceb99f_Results,,0.266,375,367,8,0,0,8,0.0213333333333333
91f021831a86a98b79d95c4bbaa243597078e865,f5292a6 719 commits back from current GitHub head Hash:91f021831a86a98b79d95c4bbaa243597078e865,,38.394,756,0,405,0,0,405,0.535714285714286,91f021831a86a98b79d95c4bbaa243597078e865,f5292a6 719 commits back from current GitHub head Hash:91f021831a86a98b79d95c4bbaa243597078e865,,3.52,349,0,344,0,0,344,0.98567335243553,91f021831a86a98b79d95c4bbaa243597078e865,724_91f021831a86a98b79d95c4bbaa243597078e865_Results,,0,349,349,0,0,0,0,0
0c5b7ec2c6711094474a8f2dddc5503ebfc635b6,f58029b 797 commits back from current GitHub head Hash:0c5b7ec2c6711094474a8f2dddc5503ebfc635b6,,36.12,776,0,364,0,0,364,0.469072164948454,0c5b7ec2c6711094474a8f2dddc5503ebfc635b6,f58029b 797 commits back from current GitHub head Hash:0c5b7ec2c6711094474a8f2dddc5503ebfc635b6,,3.826,388,0,378,0,0,378,0.974226804123711,0c5b7ec2c6711094474a8f2dddc5503ebfc635b6,802_0c5b7ec2c6711094474a8f2dddc5503ebfc635b6_Results,,0.322,369,366,3,0,0,3,0.00813008130081301
